id,external_id,annotations,compound_id,creator_id,updater_id,created_at,updated_at
1136,C18418,"Carbamate insecticides
",8471,,,2015-02-23 23:39:41 UTC,2015-02-23 23:39:41 UTC
1137,CHEBI:38718,"carbamate ester
organic thiophosphate
organothiophosphate insecticide
",8474,,,2015-02-23 23:39:46 UTC,2015-02-23 23:39:46 UTC
1138,C18661,"Organophosphorus insecticides
",8474,,,2015-02-23 23:39:46 UTC,2015-02-23 23:39:46 UTC
1139,C18667,"Phosphoramido insecticides
",8477,,,2015-02-23 23:39:51 UTC,2015-02-23 23:39:51 UTC
1140,C11196,"Carbamate pesticides
Carbamate insecticides
",8478,,,2015-02-23 23:39:53 UTC,2015-02-23 23:39:53 UTC
1141,CHEBI:38728,"monocarboxylic acid amide
dialkyl phosphate
organophosphate insecticide
alkenyl phosphate
",8480,,,2015-02-23 23:39:55 UTC,2015-02-23 23:39:55 UTC
1142,C18663,"Organophosphorus insecticides
",8480,,,2015-02-23 23:39:55 UTC,2015-02-23 23:39:55 UTC
1143,C18749,"Organophosphorus insecticides
",8481,,,2015-02-23 23:39:56 UTC,2015-02-23 23:39:56 UTC
1144,CHEBI:38571,"carbamate ester
",8486,,,2015-02-23 23:40:01 UTC,2015-02-23 23:40:01 UTC
1145,C18771,"Carbamate insecticides
",8486,,,2015-02-23 23:40:01 UTC,2015-02-23 23:40:01 UTC
1146,CHEBI:62629,"C-nitro compound
organoarsonic acid
",8501,,,2015-02-23 23:40:12 UTC,2015-02-23 23:40:12 UTC
1147,CHEBI:74357,"sulfonic acid derivative
",8511,,,2015-02-23 23:40:20 UTC,2015-02-23 23:40:20 UTC
1148,METHYLMETHANETHIOSULFONATE,"a small molecule
",8511,,,2015-02-23 23:40:20 UTC,2015-02-23 23:40:20 UTC
1149,CHEBI:49017,"aliphatic sulfide
",8542,,,2015-02-23 23:40:49 UTC,2015-02-23 23:40:49 UTC
1150,CPD-7036,"an organosulfur compound
",8542,,,2015-02-23 23:40:49 UTC,2015-02-23 23:40:49 UTC
1151,CHEBI:74456,"cyclic ketone
furans
enol
",8544,,,2015-02-23 23:40:52 UTC,2015-02-23 23:40:52 UTC
1152,CHEBI:4918,"phenylpropanoid
",8549,,,2015-02-23 23:41:06 UTC,2015-02-23 23:41:06 UTC
1153,CPD-6482,"a small molecule
",8549,,,2015-02-23 23:41:06 UTC,2015-02-23 23:41:06 UTC
1154,LMPK12120455,"Chalcones and dihydrochalcones
",8701,,,2015-02-23 23:43:02 UTC,2015-02-23 23:43:02 UTC
1155,CHEBI:18353,"phenols
benzyl alcohols
monomethoxybenzene
",8711,,,2015-02-23 23:43:05 UTC,2015-02-23 23:43:05 UTC
1156,VANILLYL-ALCOHOL,"a small molecule
",8711,,,2015-02-23 23:43:05 UTC,2015-02-23 23:43:05 UTC
1157,CHEBI:34918,"phenols
salicylates
benzoate ester
",8717,,,2015-02-23 23:43:11 UTC,2015-02-23 23:43:11 UTC
1158,CHEBI:28671,"benzaldehydes
",8725,,,2015-02-23 23:43:16 UTC,2015-02-23 23:43:16 UTC
1159,C06577,"Cyclic monoterpenes
",8725,,,2015-02-23 23:43:16 UTC,2015-02-23 23:43:16 UTC
1160,CPD-1003,"a small molecule
",8725,,,2015-02-23 23:43:16 UTC,2015-02-23 23:43:16 UTC
1161,CHEBI:38506,"phenols
",8730,,,2015-02-23 23:43:21 UTC,2015-02-23 23:43:21 UTC
1162,CHEBI:27810,"resorcinols
benzenediol
",8739,,,2015-02-23 23:43:31 UTC,2015-02-23 23:43:31 UTC
1163,CPD-623,"a benzenediol
",8739,,,2015-02-23 23:43:31 UTC,2015-02-23 23:43:31 UTC
1164,CHEBI:30746,"benzoic acids
",8740,,,2015-02-23 23:43:35 UTC,2015-02-23 23:43:35 UTC
1165,CHEBI:71231,"dihydrochalcones
",8745,,,2015-02-23 23:43:43 UTC,2015-02-23 23:43:43 UTC
1166,LMPK12120464,"Chalcones and dihydrochalcones
",8745,,,2015-02-23 23:43:43 UTC,2015-02-23 23:43:43 UTC
1167,CHEBI:17987,"benzyl alcohols
",8746,,,2015-02-23 23:43:44 UTC,2015-02-23 23:43:44 UTC
1168,BENZYL-ALCOHOL,"an aromatic compound
",8746,,,2015-02-23 23:43:44 UTC,2015-02-23 23:43:44 UTC
1169,CHEBI:41308,"benzophenones
",8754,,,2015-02-23 23:43:59 UTC,2015-02-23 23:43:59 UTC
1170,CHEBI:68889,"catechols
primary alcohol
",8755,,,2015-02-23 23:44:00 UTC,2015-02-23 23:44:00 UTC
1171,C12300,"Menthane monoterpenoids
Cyclic monoterpenes
",8757,,,2015-02-23 23:44:10 UTC,2015-02-23 23:44:10 UTC
1172,CHEBI:32356,"2,3-dihydroxycinnamic acid
",8765,,,2015-02-23 23:44:16 UTC,2015-02-23 23:44:16 UTC
1173,CHEBI:78886,"hydroquinones
",8772,,,2015-02-23 23:44:22 UTC,2015-02-23 23:44:22 UTC
1174,CHEBI:34444,"phenols
",8773,,,2015-02-23 23:44:24 UTC,2015-02-23 23:44:24 UTC
1175,CHEBI:16731,"cinnamaldehydes
",8782,,,2015-02-23 23:44:30 UTC,2015-02-23 23:44:30 UTC
1176,C00903,"Monolignols
",8782,,,2015-02-23 23:44:30 UTC,2015-02-23 23:44:30 UTC
1177,CHEBI:35697,"cinnamic acid
",8785,,,2015-02-23 23:44:33 UTC,2015-02-23 23:44:33 UTC
1178,C00423,"Monolignols
",8785,,,2015-02-23 23:44:33 UTC,2015-02-23 23:44:33 UTC
1179,CHEBI:28054,"cresol
",8786,,,2015-02-23 23:44:34 UTC,2015-02-23 23:44:34 UTC
1180,CPD-109,"a methylphenol
",8786,,,2015-02-23 23:44:34 UTC,2015-02-23 23:44:34 UTC
1181,CHEBI:17231,"cresol
",8789,,,2015-02-23 23:44:40 UTC,2015-02-23 23:44:40 UTC
1182,CPD-112,"a methylphenol
",8789,,,2015-02-23 23:44:40 UTC,2015-02-23 23:44:40 UTC
1183,CHEBI:17847,"cresol
",8790,,,2015-02-23 23:44:42 UTC,2015-02-23 23:44:42 UTC
1184,CPD-108,"a methylphenol
",8790,,,2015-02-23 23:44:42 UTC,2015-02-23 23:44:42 UTC
1185,CHEBI:72752,"organic disulfide
organic aromatic compound
",8793,,,2015-02-23 23:44:48 UTC,2015-02-23 23:44:48 UTC
1186,CHEBI:16130,"organochlorine insecticide
benzenoid aromatic compound
chlorophenylethane
",8851,,,2015-02-23 23:45:21 UTC,2015-02-23 23:45:21 UTC
1187,C04623,"Organochlorine pesticides
Organochlorine insecticides
",8851,,,2015-02-23 23:45:21 UTC,2015-02-23 23:45:21 UTC
1188,CPD-43,"an insecticide
",8851,,,2015-02-23 23:45:21 UTC,2015-02-23 23:45:21 UTC
1189,CHEBI:33216,"bisphenol
",8857,,,2015-02-23 23:45:26 UTC,2015-02-23 23:45:26 UTC
1190,C13624,"Bisphenols
",8857,,,2015-02-23 23:45:26 UTC,2015-02-23 23:45:26 UTC
1191,CHEBI:48400,"monocarboxylic acid
catechols
",8858,,,2015-02-23 23:45:27 UTC,2015-02-23 23:45:27 UTC
1192,CHEBI:17254,"methylcatechol
",8862,,,2015-02-23 23:45:31 UTC,2015-02-23 23:45:31 UTC
1193,4-METHYLCATECHOL,"a catechol
",8862,,,2015-02-23 23:45:31 UTC,2015-02-23 23:45:31 UTC
1194,CHEBI:17098,"benzaldehydes
",8865,,,2015-02-23 23:45:39 UTC,2015-02-23 23:45:39 UTC
1195,VERATRALDEHYDE,"a small molecule
",8865,,,2015-02-23 23:45:39 UTC,2015-02-23 23:45:39 UTC
1196,CHEBI:59114,"dimethoxybenzene
",8866,,,2015-02-23 23:45:42 UTC,2015-02-23 23:45:42 UTC
1197,CHEBI:39839,"phenols
",8880,,,2015-02-23 23:45:55 UTC,2015-02-23 23:45:55 UTC
1198,CPD-10888,"a phenol
",8880,,,2015-02-23 23:45:55 UTC,2015-02-23 23:45:55 UTC
1199,CHEBI:31980,"fluorocarbon
",8900,,,2015-02-23 23:46:05 UTC,2015-02-23 23:46:05 UTC
1200,CHEBI:16865,"monocarboxylic acid
gamma-amino acid
",8938,,,2015-02-23 23:46:08 UTC,2015-02-23 23:46:08 UTC
1201,C00334,"Amino fatty acids
Other amino acids
Biogenic amines
",8938,,,2015-02-23 23:46:08 UTC,2015-02-23 23:46:08 UTC
1202,LMFA01100039,"Amino fatty acids
",8938,,,2015-02-23 23:46:08 UTC,2015-02-23 23:46:08 UTC
1203,CHEBI:50037,"amidobenzoic acid
",9017,,,2015-02-23 23:46:17 UTC,2015-02-23 23:46:17 UTC
1204,CHEBI:17750,"amino-acid betaine
glycine derivative
",9021,,,2015-02-23 23:46:21 UTC,2015-02-23 23:46:21 UTC
1205,BETAINE,"a methylated methyl acceptor
",9021,,,2015-02-23 23:46:21 UTC,2015-02-23 23:46:21 UTC
1206,C18706,"Pesticides
",9043,,,2015-02-23 23:46:23 UTC,2015-02-23 23:46:23 UTC
1207,CPD-3627,"an amine
",9043,,,2015-02-23 23:46:23 UTC,2015-02-23 23:46:23 UTC
1208,CHEBI:28855,"polyphenol
macrocycle
crown compound
organic aromatic compound
",9168,,,2015-02-23 23:46:30 UTC,2015-02-23 23:46:30 UTC
1209,CHEBI:16016,"ketotriose
",9295,,,2015-02-23 23:46:52 UTC,2015-02-23 23:46:52 UTC
1210,C00184,"Ketoses
",9295,,,2015-02-23 23:46:52 UTC,2015-02-23 23:46:52 UTC
1211,DIHYDROXYACETONE,"a small molecule
",9295,,,2015-02-23 23:46:52 UTC,2015-02-23 23:46:52 UTC
1212,CHEBI:271436,"tertiary amine
ethanolamines
",9312,,,2015-02-23 23:46:59 UTC,2015-02-23 23:46:59 UTC
1213,CHEBI:38381,"dodecenoic acid
",9341,,,2015-02-23 23:47:26 UTC,2015-02-23 23:47:26 UTC
1214,LMFA01030043,"Unsaturated fatty acids
",9341,,,2015-02-23 23:47:26 UTC,2015-02-23 23:47:26 UTC
1215,CHEBI:48947,"beta-lactam
",9357,,,2015-02-23 23:47:29 UTC,2015-02-23 23:47:29 UTC
1216,C06662,"Clavams
",9357,,,2015-02-23 23:47:29 UTC,2015-02-23 23:47:29 UTC
1217,CHEBI:3485,"cephalosporin
ketoxime
",9430,,,2015-02-23 23:47:57 UTC,2015-02-23 23:47:57 UTC
1218,CHEBI:16842,"one-carbon compound
aldehyde
",9446,,,2015-02-23 23:48:00 UTC,2015-02-23 23:48:00 UTC
1219,FORMALDEHYDE,"an <i>n</i>-alkanal
",9446,,,2015-02-23 23:48:00 UTC,2015-02-23 23:48:00 UTC
1220,CHEBI:73990,"2-monoglyceride
monooleoylglycerol
",9515,,,2015-02-23 23:48:15 UTC,2015-02-23 23:48:15 UTC
1221,LMGL01010024,"Monoacylglycerols
",9515,,,2015-02-23 23:48:15 UTC,2015-02-23 23:48:15 UTC
1222,CHEBI:17343,"leucoanthocyanidin
pentahydroxyflavan
",9573,,,2015-02-23 23:48:43 UTC,2015-02-23 23:48:43 UTC
1223,C03648,"Flavan 3,4-diols
",9573,,,2015-02-23 23:48:43 UTC,2015-02-23 23:48:43 UTC
1224,CHEBI:5712,"primary aliphatic amine
",9574,,,2015-02-23 23:48:44 UTC,2015-02-23 23:48:44 UTC
1225,CPD-10098,"a small molecule
",9574,,,2015-02-23 23:48:44 UTC,2015-02-23 23:48:44 UTC
1226,LMFA07010456,"Wax monoesters
",9575,,,2015-02-23 23:48:45 UTC,2015-02-23 23:48:45 UTC
1227,CHEBI:16136,"hydracid
sulfur hydride
mononuclear parent hydride
",9600,,,2015-02-23 23:48:54 UTC,2015-02-23 23:48:54 UTC
1228,C00087,"Inorganic fungicides
",9600,,,2015-02-23 23:48:54 UTC,2015-02-23 23:48:54 UTC
1229,HS,"an inorganic compound
",9600,,,2015-02-23 23:48:54 UTC,2015-02-23 23:48:54 UTC
1230,CHEBI:38118,"butenolide
",9601,,,2015-02-23 23:48:59 UTC,2015-02-23 23:48:59 UTC
1231,CHEBI:52794,"hydroxamic acid
",9603,,,2015-02-23 23:49:02 UTC,2015-02-23 23:49:02 UTC
1232,CHEBI:30742,"glycol
ethanediol
",9787,,,2015-02-23 23:49:30 UTC,2015-02-23 23:49:30 UTC
1233,GLYCOL,"a glycol
",9787,,,2015-02-23 23:49:30 UTC,2015-02-23 23:49:30 UTC
1234,CHEBI:34840,"enoate ester
",9806,,,2015-02-23 23:49:40 UTC,2015-02-23 23:49:40 UTC
1235,CHEBI:51603,"1,3-benzoxazoles
",9817,,,2015-02-23 23:49:45 UTC,2015-02-23 23:49:45 UTC
1236,CHEBI:563586,"coumarins
",9823,,,2015-02-23 23:49:49 UTC,2015-02-23 23:49:49 UTC
1237,CHEBI:52364,"naphthyl ketone
",9851,,,2015-02-23 23:50:07 UTC,2015-02-23 23:50:07 UTC
1238,CHEBI:63861,"aliphatic sulfide
primary alcohol
",9869,,,2015-02-23 23:50:17 UTC,2015-02-23 23:50:17 UTC
1239,CPD-7677,"an organosulfur compound
",9869,,,2015-02-23 23:50:17 UTC,2015-02-23 23:50:17 UTC
1240,CHEBI:46708,"octene
",9960,,,2015-02-23 23:50:28 UTC,2015-02-23 23:50:28 UTC
1241,CHEBI:27909,"trioxane
",10012,,,2015-02-23 23:50:35 UTC,2015-02-23 23:50:35 UTC
1242,CHEBI:42504,"long-chain fatty acid
straight-chain saturated fatty acid
",10035,,,2015-02-23 23:50:36 UTC,2015-02-23 23:50:36 UTC
1243,C16537,"Straight chain fatty acids
",10035,,,2015-02-23 23:50:36 UTC,2015-02-23 23:50:36 UTC
1244,LMFA01010015,"Straight chain fatty acids
",10035,,,2015-02-23 23:50:36 UTC,2015-02-23 23:50:36 UTC
1245,CHEBI:38366,"pent-2-enoic acid
",10038,,,2015-02-23 23:50:39 UTC,2015-02-23 23:50:39 UTC
1246,LMFA01030005,"Unsaturated fatty acids
",10038,,,2015-02-23 23:50:39 UTC,2015-02-23 23:50:39 UTC
1247,CHEBI:49798,"polyazaalkane
",10069,,,2015-02-23 23:50:45 UTC,2015-02-23 23:50:45 UTC
1248,CHEBI:38085,"2-benzofurans
gamma-lactone
",10078,,,2015-02-23 23:50:50 UTC,2015-02-23 23:50:50 UTC
1249,CHEBI:18308,"alpha,beta-unsaturated monocarboxylic acid
",10093,,,2015-02-23 23:50:53 UTC,2015-02-23 23:50:53 UTC
1250,LMFA01030193,"Unsaturated fatty acids
",10093,,,2015-02-23 23:50:53 UTC,2015-02-23 23:50:53 UTC
1251,CHEBI:18153,"alkene
",10098,,,2015-02-23 23:50:53 UTC,2015-02-23 23:50:53 UTC
1252,ETHYLENE-CMPD,"a small molecule
",10098,,,2015-02-23 23:50:53 UTC,2015-02-23 23:50:53 UTC
1253,CHEBI:46916,"acetate ester
",10114,,,2015-02-23 23:50:59 UTC,2015-02-23 23:50:59 UTC
1254,CHEBI:67207,"terpene ketone
",10158,,,2015-02-23 23:51:09 UTC,2015-02-23 23:51:09 UTC
1255,CHEBI:32111,"sulfone
lactam
1,2-benzisothiazole
",10216,,,2015-02-23 23:51:12 UTC,2015-02-23 23:51:12 UTC
1256,CHEBI:36595,"cyclic dicarboxylic anhydride
tetrahydrofurandione
",10340,,,2015-02-23 23:51:17 UTC,2015-02-23 23:51:17 UTC
1257,CHEBI:45919,"long-chain fatty acid
straight-chain saturated fatty acid
",10411,,,2015-02-23 23:51:31 UTC,2015-02-23 23:51:31 UTC
1258,C17076,"Straight chain fatty acids
",10411,,,2015-02-23 23:51:31 UTC,2015-02-23 23:51:31 UTC
1259,LMFA01010013,"Straight chain fatty acids
",10411,,,2015-02-23 23:51:31 UTC,2015-02-23 23:51:31 UTC
1260,CHEBI:28621,"tertiary amino compound
amino alcohol
",10412,,,2015-02-23 23:51:34 UTC,2015-02-23 23:51:34 UTC
1261,CHEBI:35026,"tertiary amine
",10413,,,2015-02-23 23:51:35 UTC,2015-02-23 23:51:35 UTC
1262,CHEBI:15724,"N-oxide
",10415,,,2015-02-23 23:51:36 UTC,2015-02-23 23:51:36 UTC
1263,TRIMENTHLAMINE-N-O,"a small molecule
",10415,,,2015-02-23 23:51:36 UTC,2015-02-23 23:51:36 UTC
1264,CHEBI:38880,"tertiary amine
",10424,,,2015-02-23 23:51:41 UTC,2015-02-23 23:51:41 UTC
1265,C14302,"Nitrophenol herbicides
",10493,,,2015-02-23 23:51:50 UTC,2015-02-23 23:51:50 UTC
1266,CHEBI:4640,"secondary amino compound
aromatic amine
",10496,,,2015-02-23 23:51:53 UTC,2015-02-23 23:51:53 UTC
1267,CPD-9937,"a small molecule
",10496,,,2015-02-23 23:51:53 UTC,2015-02-23 23:51:53 UTC
1268,CHEBI:5692,"chlorobenzenes
",10500,,,2015-02-23 23:51:59 UTC,2015-02-23 23:51:59 UTC
1269,C11042,"Organochlorine fungicides
",10500,,,2015-02-23 23:51:59 UTC,2015-02-23 23:51:59 UTC
1270,CHEBI:17597,"hydroxybenzaldehyde
",10506,,,2015-02-23 23:52:07 UTC,2015-02-23 23:52:07 UTC
1271,4-HYDROXYBENZALDEHYDE,"a small molecule
",10506,,,2015-02-23 23:52:07 UTC,2015-02-23 23:52:07 UTC
1272,CHEBI:9008,"N-acyl-amino acid
N-acylglycine
hydroxy-amino acid
",10507,,,2015-02-23 23:52:09 UTC,2015-02-23 23:52:09 UTC
1273,CHEBI:30764,"monohydroxybenzoic acid
",10509,,,2015-02-23 23:52:13 UTC,2015-02-23 23:52:13 UTC
1274,CHEBI:30763,"monohydroxybenzoic acid
",10510,,,2015-02-23 23:52:16 UTC,2015-02-23 23:52:16 UTC
1275,CHEBI:31835,"4-hydroxybenzoate ester
",10511,,,2015-02-23 23:52:19 UTC,2015-02-23 23:52:19 UTC
1276,CHEBI:32063,"phenols
benzoate ester
",10513,,,2015-02-23 23:52:24 UTC,2015-02-23 23:52:24 UTC
1277,CHEBI:17043,"hydroxybiphenyls
",10521,,,2015-02-23 23:52:35 UTC,2015-02-23 23:52:35 UTC
1278,C02499,"Insect repellents
",10521,,,2015-02-23 23:52:35 UTC,2015-02-23 23:52:35 UTC
1279,CPD-946,"a small molecule
",10521,,,2015-02-23 23:52:35 UTC,2015-02-23 23:52:35 UTC
1280,LMPK12120188,"Chalcones and dihydrochalcones
",10524,,,2015-02-23 23:52:39 UTC,2015-02-23 23:52:39 UTC
1281,CHEBI:68657,"phenols
monomethoxybenzene
ketone
",10529,,,2015-02-23 23:52:44 UTC,2015-02-23 23:52:44 UTC
1282,C17497,"Zingiber derived compounds
",10529,,,2015-02-23 23:52:44 UTC,2015-02-23 23:52:44 UTC
1283,CHEBI:18101,"monocarboxylic acid
phenols
",10536,,,2015-02-23 23:52:59 UTC,2015-02-23 23:52:59 UTC
1284,CHEBI:1883,"phenols
",10542,,,2015-02-23 23:53:08 UTC,2015-02-23 23:53:08 UTC
1285,CPD-1075,"a small molecule
",10542,,,2015-02-23 23:53:08 UTC,2015-02-23 23:53:08 UTC
1286,CHEBI:16394,"aromatic amino acid
",10552,,,2015-02-23 23:53:29 UTC,2015-02-23 23:53:29 UTC
1287,CHEBI:8240,"benzodioxoles
arenecarbaldehyde
",10555,,,2015-02-23 23:53:35 UTC,2015-02-23 23:53:35 UTC
1288,CHEBI:15714,"3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoic acid
",10559,,,2015-02-23 23:53:40 UTC,2015-02-23 23:53:40 UTC
1289,C00482,"Sinapate derivatives
",10559,,,2015-02-23 23:53:40 UTC,2015-02-23 23:53:40 UTC
1290,CHEBI:30745,"monocarboxylic acid
benzenes
",10560,,,2015-02-23 23:53:42 UTC,2015-02-23 23:53:42 UTC
1291,S-1-PHENYLETHANOL,"a small molecule
",10564,,,2015-02-23 23:53:47 UTC,2015-02-23 23:53:47 UTC
1292,CHEBI:29069,"benzenedicarboxylic acid
",10568,,,2015-02-23 23:53:54 UTC,2015-02-23 23:53:54 UTC
1293,CHEBI:18397,"alkaloid
aralkylamine
phenylethylamine
",10582,,,2015-02-23 23:54:09 UTC,2015-02-23 23:54:09 UTC
1294,C05332,"Biogenic amines
",10582,,,2015-02-23 23:54:09 UTC,2015-02-23 23:54:09 UTC
1295,CHEBI:15793,"monohydroxybenzoic acid
aminobenzoic acid
",10584,,,2015-02-23 23:54:11 UTC,2015-02-23 23:54:11 UTC
1296,CHEBI:40813,"methoxybenzoic acid
",10589,,,2015-02-23 23:54:20 UTC,2015-02-23 23:54:20 UTC
1297,LMFA11000345,"Hydrocarbons
",10614,,,2015-02-23 23:54:41 UTC,2015-02-23 23:54:41 UTC
1298,CHEBI:102265,"pyrimidines
sulfonamide
",10662,,,2015-02-23 23:55:11 UTC,2015-02-23 23:55:11 UTC
1299,CHEBI:32161,"aromatic ether
substituted aniline
pyrimidines
sulfonamide
",10663,,,2015-02-23 23:55:13 UTC,2015-02-23 23:55:13 UTC
1300,CHEBI:9328,"pyrimidines
sulfonamide
",10664,,,2015-02-23 23:55:14 UTC,2015-02-23 23:55:14 UTC
1301,CHEBI:50397,"naphthyloxyacetic acid
",10669,,,2015-02-23 23:55:17 UTC,2015-02-23 23:55:17 UTC
1302,C18750,"Auxins
",10669,,,2015-02-23 23:55:17 UTC,2015-02-23 23:55:17 UTC
1303,C10415,"Isoflavonoids
isoflavanones
",10670,,,2015-02-23 23:55:19 UTC,2015-02-23 23:55:19 UTC
1304,CHEBI:32918,"naphthylacetic acid
",10671,,,2015-02-23 23:55:20 UTC,2015-02-23 23:55:20 UTC
1305,C13014,"Auxins
",10671,,,2015-02-23 23:55:20 UTC,2015-02-23 23:55:20 UTC
1306,C18533,"Auxins
",10673,,,2015-02-23 23:55:22 UTC,2015-02-23 23:55:22 UTC
1307,ALPHA-NAPHTHALENEACETAMIDE,"a small molecule
",10673,,,2015-02-23 23:55:22 UTC,2015-02-23 23:55:22 UTC
1308,CHEBI:50717,"methylnaphthalene
",10840,,,2015-02-23 23:56:59 UTC,2015-02-23 23:56:59 UTC
1309,CHEBI:3369,"aromatic ketone
ynone
",10848,,,2015-02-23 23:57:07 UTC,2015-02-23 23:57:07 UTC
1310,CPD-7888,"a fatty aldehyde
",10849,,,2015-02-23 23:57:10 UTC,2015-02-23 23:57:10 UTC
1311,CHEBI:59051,"acyclic carboxylic anhydride
",10855,,,2015-02-23 23:57:15 UTC,2015-02-23 23:57:15 UTC
1312,DIETHYLPYROCARBONATE,"a small molecule
",10855,,,2015-02-23 23:57:15 UTC,2015-02-23 23:57:15 UTC
1313,C10401,"Anthracenes and phenanthrenes
Anthraquinone type
",10858,,,2015-02-23 23:57:20 UTC,2015-02-23 23:57:20 UTC
1314,LMPK13040015,"Anthracenes and phenanthrenes
",10858,,,2015-02-23 23:57:20 UTC,2015-02-23 23:57:20 UTC
1315,CHEBI:34768,"aldehyde
furans
",10899,,,2015-02-23 23:57:54 UTC,2015-02-23 23:57:54 UTC
1316,CPD0-2357,"a small molecule
",10899,,,2015-02-23 23:57:54 UTC,2015-02-23 23:57:54 UTC
1317,CHEBI:43572,"primary alcohol
enol
pyranone
",10908,,,2015-02-23 23:58:03 UTC,2015-02-23 23:58:03 UTC
1318,CHEBI:35260,"1-benzofurans
benzofuran
",10916,,,2015-02-23 23:58:08 UTC,2015-02-23 23:58:08 UTC
1319,CHEBI:45993,"benzothiazoles
",10917,,,2015-02-23 23:58:10 UTC,2015-02-23 23:58:10 UTC
1320,CHEBI:20339,"chloroindole-3-acetic acid
",10923,,,2015-02-23 23:58:18 UTC,2015-02-23 23:58:18 UTC
1321,CHEBI:72013,"enone
chromones
",10925,,,2015-02-23 23:58:21 UTC,2015-02-23 23:58:21 UTC
1322,CHEBI:34682,"pyrimidines
organic thiophosphate
organothiophosphate insecticide
",10930,,,2015-02-23 23:58:22 UTC,2015-02-23 23:58:22 UTC
1323,C14324,"Organophosphorus insecticides
",10930,,,2015-02-23 23:58:22 UTC,2015-02-23 23:58:22 UTC
1324,CPD-8965,"a small molecule
",10930,,,2015-02-23 23:58:23 UTC,2015-02-23 23:58:23 UTC
1325,CHEBI:32548,"methylpyridines
",10961,,,2015-02-23 23:59:01 UTC,2015-02-23 23:59:01 UTC
1326,CHEBI:64555,"phenols
phenylpropanoid
4-hydroxycinnamyl alcohol
",10973,,,2015-02-23 23:59:33 UTC,2015-02-23 23:59:33 UTC
1327,C02646,"Paracoumaryl alcohol derivatives
",10973,,,2015-02-23 23:59:33 UTC,2015-02-23 23:59:33 UTC
1328,CHEBI:17890,"indolyl alcohol
",10975,,,2015-02-23 23:59:34 UTC,2015-02-23 23:59:34 UTC
1329,CPD-341,"a small molecule
",10975,,,2015-02-23 23:59:34 UTC,2015-02-23 23:59:34 UTC
1330,CHEBI:17957,"1,3-thiazole
primary alcohol
",10976,,,2015-02-23 23:59:36 UTC,2015-02-23 23:59:36 UTC
1331,C04294,"Thiazole alkaloids
",10976,,,2015-02-23 23:59:36 UTC,2015-02-23 23:59:36 UTC
1332,THZ,"a thiazole
",10976,,,2015-02-23 23:59:36 UTC,2015-02-23 23:59:36 UTC
1333,CHEBI:17763,"acetate ester
",10980,,,2015-02-23 23:59:42 UTC,2015-02-23 23:59:42 UTC
1334,CPD-181,"a small molecule
",10980,,,2015-02-23 23:59:42 UTC,2015-02-23 23:59:42 UTC
1335,CHEBI:9171,"methylindole
",10995,,,2015-02-23 23:59:54 UTC,2015-02-23 23:59:54 UTC
1336,SKATOLE,"a small molecule
",10995,,,2015-02-23 23:59:54 UTC,2015-02-23 23:59:54 UTC
1337,CHEBI:16982,"butane-2,3-diol
",10999,,,2015-02-23 23:59:58 UTC,2015-02-23 23:59:58 UTC
1338,CHEBI:35626,"1,3-thiazole
",11118,,,2015-02-24 00:06:00 UTC,2015-02-24 00:06:00 UTC
1339,CHEBI:28786,"organic chloride salt
",11123,,,2015-02-24 00:06:08 UTC,2015-02-24 00:06:08 UTC
1340,C10688,"Quinazoline alkaloids
",11124,,,2015-02-24 00:06:13 UTC,2015-02-24 00:06:13 UTC
1341,CHEBI:59983,"methyl ketone
aromatic ketone
furans
",11130,,,2015-02-24 00:06:19 UTC,2015-02-24 00:06:19 UTC
1342,C11180,"Pyrimidine fungicides
",11138,,,2015-02-24 00:06:32 UTC,2015-02-24 00:06:32 UTC
1343,CHEBI:47013,"D-ribose
ribofuranose
",11147,,,2015-02-24 00:06:44 UTC,2015-02-24 00:06:44 UTC
1344,C00121,"Aldoses
",11147,,,2015-02-24 00:06:44 UTC,2015-02-24 00:06:44 UTC
1345,C18438,"Sulfonylurea herbicides
",11149,,,2015-02-24 00:06:49 UTC,2015-02-24 00:06:49 UTC
1346,C10907,"Anilide herbicides
",11152,,,2015-02-24 00:06:54 UTC,2015-02-24 00:06:54 UTC
1347,LMPK12110908,"Flavones and Flavonols
",11155,,,2015-02-24 00:06:57 UTC,2015-02-24 00:06:57 UTC
1348,C08644,"Aurone flavonoids
aurones
",11161,,,2015-02-24 00:07:03 UTC,2015-02-24 00:07:03 UTC
1349,CHEBI:78738,"1,3-thiazole
",11163,,,2015-02-24 00:07:08 UTC,2015-02-24 00:07:08 UTC
1350,CHEBI:46837,"pyridinedicarboxylic acid
",11170,,,2015-02-24 00:07:16 UTC,2015-02-24 00:07:16 UTC
1351,CHEBI:17310,"monohydroxypyridine
hydroxymethylpyridine
methylpyridines
pyridinecarbaldehyde
vitamin B6
",11172,,,2015-02-24 00:07:17 UTC,2015-02-24 00:07:17 UTC
1352,C00250,"Water-soluble vitamins
",11172,,,2015-02-24 00:07:17 UTC,2015-02-24 00:07:17 UTC
1353,PYRIDOXAL,"a vitamin B6
",11172,,,2015-02-24 00:07:17 UTC,2015-02-24 00:07:17 UTC
1354,LMFA07010449,"Wax monoesters
",11178,,,2015-02-24 00:07:22 UTC,2015-02-24 00:07:22 UTC
